id,instance_id,user_id,status,waitlist,created_at,updated_at,sync_completed_on,async_completed_on,waitlisted_on,enrolled_on,canceled_on,absent_on,async_active_on
4236,183,146,enroll,,2023-03-30 15:09:45.903538,2023-03-30 15:09:45.903538,,,,,,,
4237,190,857,active,,2023-03-30 15:59:37.380472,2023-03-30 15:59:38.733227,,,,,,,
4238,224,344,enroll,,2023-03-30 18:13:49.622221,2023-03-30 18:13:49.622221,,,,,,,
4239,224,549,cancel,,2023-03-31 02:52:22.899384,2023-03-31 02:52:27.603076,,,,,,,
4240,171,1169,waitlist,12,2023-03-31 02:55:45.732759,2023-04-03 16:46:03.496605,,,,,,,
4241,224,1249,cancel,,2023-03-31 03:43:39.267771,2023-03-31 03:43:53.241142,,,,,,,
4242,195,642,active,,2023-03-31 13:06:44.408276,2023-03-31 13:06:47.502387,,,,,,,
4243,162,1250,enroll,,2023-03-31 14:52:57.216468,2023-03-31 14:52:57.216468,,,,,,,
4244,207,15,active,,2023-03-31 17:16:11.696760,2023-03-31 17:16:13.126864,,,,,,,
4245,227,119,cancel,,2023-03-31 17:27:05.300338,2023-03-31 17:28:56.576771,,,,,,,
4246,229,119,enroll,,2023-03-31 17:29:36.980639,2023-03-31 17:29:36.980639,,,,,,,
4247,227,119,enroll,,2023-03-31 17:29:49.212117,2023-03-31 17:29:49.212117,,,,,,,
4248,227,1229,cancel,,2023-03-31 17:42:26.692617,2023-03-31 17:42:31.297864,,,,,,,
4249,228,1249,attend,,2023-03-31 17:57:45.312777,2023-09-20 14:31:41.326970,2023-04-07 22:09:15.740170,,,,,,
4250,227,1249,cancel,,2023-03-31 17:59:27.233247,2023-04-01 14:28:26.313890,,,,,,,
4251,224,1249,cancel,,2023-03-31 18:02:55.361124,2023-03-31 21:39:01.094321,,,,,,,
4252,229,1014,cancel,,2023-03-31 18:03:41.118472,2023-04-07 17:08:43.515512,,,,,,,
4253,224,1251,enroll,,2023-03-31 18:06:16.749966,2023-03-31 18:06:16.749966,,,,,,,
4254,171,1239,waitlist,13,2023-03-31 19:21:16.312865,2023-04-03 16:46:03.505062,,,,,,,
4255,229,1252,enroll,,2023-03-31 20:43:54.275014,2023-03-31 20:43:54.275014,,,,,,,
4256,171,41,waitlist,14,2023-03-31 20:45:51.855239,2023-04-03 16:46:03.516049,,,,,,,
4257,110,41,attend,,2023-03-31 21:03:31.436185,2023-09-20 14:31:41.336959,2023-04-10 16:47:41.285207,,,,,,
4258,228,741,attend,,2023-03-31 21:49:47.190427,2023-09-20 14:31:41.346269,2023-04-07 22:09:16.344429,,,,,,
4259,229,143,enroll,,2023-03-31 21:56:15.986844,2023-03-31 21:56:15.986844,,,,,,,
4260,227,313,enroll,,2023-03-31 22:04:18.566981,2023-03-31 22:04:18.566981,,,,,,,
4261,228,1253,cancel,,2023-03-31 22:06:33.208408,2023-03-31 22:14:09.064249,,,,,,,
4262,227,1253,enroll,,2023-03-31 22:08:48.062787,2023-03-31 22:08:48.062787,,,,,,,
4263,228,143,enroll,,2023-03-31 22:19:41.178578,2023-03-31 22:19:41.178578,,,,,,,
4264,228,983,attend,,2023-04-01 00:01:55.687616,2023-09-20 14:31:41.358056,2023-04-07 22:09:15.738865,,,,,,
4265,228,1254,cancel,,2023-04-01 00:02:40.932122,2023-04-01 00:04:18.083365,,,,,,,
4266,228,1255,enroll,,2023-04-01 00:12:25.254237,2023-04-01 00:12:25.254237,,,,,,,
4267,227,600,enroll,,2023-04-01 00:29:28.421504,2023-04-01 00:29:28.421504,,,,,,,
4268,227,143,enroll,,2023-04-01 02:00:53.062657,2023-04-01 02:00:53.062657,,,,,,,
4269,227,893,enroll,,2023-04-01 02:22:42.366073,2023-04-01 02:22:42.366073,,,,,,,
4270,227,1097,enroll,,2023-04-01 03:43:21.362373,2023-04-01 03:43:21.362373,,,,,,,
4271,228,1097,enroll,,2023-04-01 03:44:30.776555,2023-04-01 03:44:30.776555,,,,,,,
4272,229,1010,enroll,,2023-04-01 12:39:01.581894,2023-04-01 12:39:01.581894,,,,,,,
4273,227,1010,cancel,,2023-04-01 12:39:26.200675,2023-04-02 02:12:15.052458,,,,,,,
4274,229,1249,attend,,2023-04-01 14:29:08.047118,2023-09-20 14:31:41.368859,2023-04-07 22:06:05.676469,,,,,,
4275,227,1257,enroll,,2023-04-01 14:32:29.057317,2023-04-01 14:32:29.057317,,,,,,,
4276,227,1245,enroll,,2023-04-01 17:14:16.558109,2023-04-01 17:14:16.558109,,,,,,,
4277,227,975,enroll,,2023-04-01 18:20:00.065619,2023-04-01 18:20:00.065619,,,,,,,
4278,229,975,cancel,,2023-04-01 18:23:46.356605,2023-04-07 21:43:56.319638,,,,,,,
4279,227,1258,enroll,,2023-04-01 18:49:14.451922,2023-04-01 18:49:14.451922,,,,,,,
4280,227,103,cancel,,2023-04-01 19:01:49.320418,2023-04-04 14:36:53.634246,,,,,,,
4281,156,562,waitlist,18,2023-04-01 19:36:31.956471,2023-04-06 18:31:44.794795,,,,,,,
4282,228,1259,cancel,,2023-04-02 12:33:14.352586,2023-04-05 18:27:44.690926,,,,,,,
4283,227,754,enroll,,2023-04-02 14:44:56.598172,2023-04-02 14:44:56.598172,,,,,,,
4284,229,754,enroll,,2023-04-02 14:46:19.896277,2023-04-02 14:46:19.896277,,,,,,,
4285,228,479,attend,,2023-04-02 19:46:10.116072,2023-09-20 14:31:41.380517,2023-04-07 22:09:15.762225,,,,,,
4286,228,1260,enroll,,2023-04-02 19:55:20.306502,2023-04-02 19:55:20.306502,,,,,,,
4287,228,1261,attend,,2023-04-02 19:55:36.863005,2023-09-20 14:31:41.391566,2023-04-07 22:09:15.751276,,,,,,
4288,227,1262,enroll,,2023-04-02 20:52:37.019424,2023-04-02 20:52:37.019424,,,,,,,
4289,228,1242,attend,,2023-04-03 02:25:06.679781,2023-09-20 14:31:41.401299,2023-04-07 22:09:16.004363,,,,,,
4290,156,593,waitlist,19,2023-04-03 04:55:59.755416,2023-04-06 18:31:44.800545,,,,,,,
4291,228,891,attend,,2023-04-03 10:53:35.280953,2023-09-20 14:31:41.411112,2023-04-07 22:09:16.001526,,,,,,
4292,229,1263,enroll,,2023-04-03 14:07:05.622297,2023-04-03 14:07:05.622297,,,,,,,
4293,227,1263,enroll,,2023-04-03 14:08:50.033531,2023-04-03 14:08:50.033531,,,,,,,
4294,227,839,cancel,,2023-04-03 15:26:02.837203,2023-04-04 15:40:57.397928,,,,,,,
4295,139,1250,enroll,,2023-04-03 15:57:46.836482,2023-04-03 15:57:46.836482,,,,,,,
4296,190,1264,active,,2023-04-03 16:21:49.363761,2023-04-03 16:21:51.350022,,,,,,,
4297,184,5,waitlist,12,2023-04-03 17:49:15.586772,2023-04-04 00:15:25.051489,,,,,,,
4298,110,1171,waitlist,28,2023-04-03 17:49:47.217957,2023-04-10 13:58:23.679546,,,,,,,
4299,190,1171,active,,2023-04-03 17:52:10.653143,2023-04-03 17:52:17.474675,,,,,,,
4300,229,1171,cancel,,2023-04-03 17:55:13.544907,2023-04-07 16:12:17.512745,,,,,,,
4301,110,1207,waitlist,29,2023-04-03 17:57:11.032333,2023-04-10 13:58:23.686019,,,,,,,
4302,156,1207,waitlist,20,2023-04-03 17:57:26.272039,2023-04-06 18:31:44.806321,,,,,,,
4303,156,29,waitlist,21,2023-04-03 17:57:52.870109,2023-04-06 18:31:44.812149,,,,,,,
4304,186,711,attend,,2023-04-03 18:08:09.213724,2023-09-20 14:31:41.420950,2023-04-19 16:10:31.906130,,,,,,
4305,227,1028,enroll,,2023-04-03 18:20:43.341497,2023-04-03 18:20:43.341497,,,,,,,
4306,228,1265,cancel,,2023-04-03 18:29:34.066143,2023-04-04 00:09:40.891298,,,,,,,
4307,163,1250,enroll,,2023-04-03 18:30:36.789980,2023-04-03 18:30:36.789980,,,,,,,
4308,161,1164,enroll,,2023-04-03 18:53:40.895775,2023-04-03 18:53:40.895775,,,,,,,
4309,163,1052,enroll,,2023-04-03 19:10:05.948217,2023-04-03 19:10:05.948217,,,,,,,
4310,162,1052,enroll,,2023-04-03 19:33:02.704429,2023-04-03 19:33:02.704429,,,,,,,
4311,229,1267,attend,,2023-04-03 19:38:41.464918,2023-09-20 14:31:41.429959,2023-04-07 22:12:42.731997,,,,,,
4312,154,928,enroll,,2023-04-03 19:45:26.285437,2023-04-04 17:05:40.762447,,,,,,,
4313,229,1266,cancel,,2023-04-03 19:55:30.851108,2023-04-03 19:55:49.853258,,,,,,,
4314,228,1238,cancel,,2023-04-03 19:59:28.462483,2023-04-04 04:31:28.467586,,,,,,,
4315,139,1268,enroll,,2023-04-03 20:03:00.126513,2023-04-03 20:03:00.126513,,,,,,,
4316,228,1269,cancel,,2023-04-03 20:09:09.169293,2023-04-03 20:09:18.069367,,,,,,,
4317,156,467,waitlist,22,2023-04-03 22:03:07.883028,2023-04-06 18:31:44.817379,,,,,,,
4318,229,467,cancel,,2023-04-03 22:06:07.598636,2023-04-07 16:43:21.118763,,,,,,,
4319,186,467,cancel,,2023-04-03 22:08:12.942420,2023-04-18 21:07:32.614742,,,,,,,
4320,227,1125,cancel,,2023-04-03 22:27:38.422777,2023-04-03 22:29:19.359227,,,,,,,
4321,227,1125,enroll,,2023-04-03 22:29:34.463541,2023-04-03 22:29:34.463541,,,,,,,
4322,229,1012,attend,,2023-04-03 23:53:17.929831,2023-09-20 14:31:41.440341,2023-04-07 22:02:04.721669,,,,,,
4323,229,617,attend,,2023-04-04 00:58:53.661045,2023-09-20 14:31:41.449242,2023-04-07 22:02:04.715399,,,,,,
4324,227,1270,cancel,,2023-04-04 02:14:53.367245,2023-04-04 02:16:10.959176,,,,,,,
4325,227,1271,cancel,,2023-04-04 12:26:51.247327,2023-04-04 20:01:07.820577,,,,,,,
4326,228,1271,enroll,,2023-04-04 12:29:00.641338,2023-04-04 12:29:00.641338,,,,,,,
4327,187,116,active,,2023-04-04 14:30:46.372690,2023-04-04 14:30:47.959684,,,,,,,
4328,230,834,active,,2023-04-04 14:36:04.277876,2023-04-04 14:36:09.098424,,,,,,,
4329,207,116,active,,2023-04-04 14:38:48.286458,2023-04-04 14:38:49.763604,,,,,,,
4330,228,1272,enroll,,2023-04-04 14:57:04.411260,2023-04-04 14:57:04.411260,,,,,,,
4331,230,966,active,,2023-04-04 15:14:47.861345,2023-04-04 15:14:49.610850,,,,,,,
4332,227,1273,enroll,,2023-04-04 15:57:11.413060,2023-04-04 15:57:11.413060,,,,,,,
4333,228,1274,cancel,,2023-04-04 16:48:10.291108,2023-04-05 14:25:21.072645,,,,,,,
4334,190,1274,enroll,,2023-04-04 16:48:28.466951,2023-04-04 16:48:28.466951,,,,,,,
4335,98,39,active,,2023-04-04 17:01:47.561190,2023-04-04 17:08:32.295347,,,,,,,
4336,154,1275,enroll,,2023-04-04 17:04:54.110560,2023-04-04 17:05:57.038079,,,,,,,
4337,156,1275,waitlist,23,2023-04-04 17:11:14.972245,2023-04-06 18:31:44.823801,,,,,,,
4338,227,1276,cancel,,2023-04-04 17:24:49.774203,2023-04-04 17:25:05.587857,,,,,,,
4339,228,1277,enroll,,2023-04-04 17:57:20.333711,2023-04-05 14:25:21.111105,,,,,,,
4340,228,1019,attend,,2023-04-04 17:57:33.614424,2023-09-20 14:31:41.458292,2023-04-07 22:09:16.288075,,,,,,
4341,229,1019,enroll,,2023-04-04 17:58:07.696632,2023-04-04 17:58:07.696632,,,,,,,
4342,229,1277,cancel,,2023-04-04 18:01:48.423119,2023-04-07 21:36:30.841971,,,,,,,
4343,228,1275,waitlist,1,2023-04-04 18:29:11.404478,2023-04-05 18:27:44.784788,,,,,,,
4344,187,1275,enroll,,2023-04-04 18:30:50.166035,2023-04-04 18:30:50.166035,,,,,,,
4345,186,1275,absent,,2023-04-04 18:36:20.668445,2023-04-19 16:10:31.625350,,,,,,,
4346,195,1275,active,,2023-04-04 18:37:05.766777,2023-04-04 18:37:06.997734,,,,,,,
4347,107,316,cancel,,2023-04-04 19:00:40.052910,2023-04-04 19:00:48.933794,,,,,,,
4348,227,884,enroll,,2023-04-04 19:30:21.186552,2023-04-04 19:30:21.186552,,,,,,,
4349,227,1278,cancel,,2023-04-04 20:11:13.374762,2023-04-04 20:11:23.680245,,,,,,,
4350,156,1209,waitlist,24,2023-04-05 01:31:42.270540,2023-04-06 18:31:44.829171,,,,,,,
4351,229,344,enroll,,2023-04-05 02:12:52.809505,2023-04-05 02:12:52.809505,,,,,,,
4352,228,344,waitlist,2,2023-04-05 02:16:57.707516,2023-04-05 18:27:44.791433,,,,,,,
4353,207,344,active,,2023-04-05 02:19:37.782473,2023-04-05 02:19:40.240524,,,,,,,
4354,211,496,active,,2023-04-05 14:49:53.121260,2023-04-05 14:49:55.641093,,,,,,,
4355,229,1282,attend,,2023-04-05 17:00:54.675778,2023-09-20 14:31:41.474038,2023-04-07 22:12:42.898988,,,,,,
4356,229,1283,enroll,,2023-04-06 12:39:35.896288,2023-04-06 12:39:35.896288,,,,,,,
4357,207,1285,active,,2023-04-06 15:21:40.135990,2023-04-06 15:21:43.264886,,,,,,,
4358,100,878,enroll,,2023-04-06 15:24:10.366771,2023-04-06 15:24:10.366771,,,,,,,
4359,230,667,active,,2023-04-06 16:26:16.570260,2023-04-06 16:26:20.328128,,,,,,,
4360,109,39,enroll,,2023-04-06 17:28:01.976123,2023-04-13 15:00:40.238480,,,,,,,
4361,190,1203,active,,2023-04-06 19:56:38.155398,2023-04-06 19:56:39.750410,,,,,,,
4362,229,39,enroll,,2023-04-06 21:21:24.067438,2023-04-06 21:21:24.067438,,,,,,,
4363,183,39,enroll,,2023-04-06 21:42:47.256987,2023-04-06 21:42:47.256987,,,,,,,
4364,183,1131,enroll,,2023-04-06 22:47:09.441677,2023-04-06 22:47:09.441677,,,,,,,
4365,109,76,waitlist,1,2023-04-07 00:57:58.308759,2023-04-13 15:00:40.278078,,,,,,,
4366,231,1229,cancel,,2023-04-07 12:05:59.466681,2023-04-07 12:06:06.106076,,,,,,,
4367,233,893,cancel,,2023-04-07 12:14:30.980590,2023-04-13 23:08:44.145930,,,,,,,
4368,233,1280,enroll,,2023-04-07 12:26:24.062494,2023-04-07 12:26:24.062494,,,,,,,
4369,233,975,enroll,,2023-04-07 12:43:20.038642,2023-04-07 12:43:20.038642,,,,,,,
4370,231,103,enroll,,2023-04-07 12:48:52.188750,2023-04-07 12:48:52.188750,,,,,,,
4371,233,1286,enroll,,2023-04-07 12:50:19.992788,2023-04-07 12:50:19.992788,,,,,,,
